105年01月04日大盤統計資訊
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%)
07440P,CG中信,"40,000",1,"51,200",1.28,1.28,1.28,1.28,＋,0.01,1.33,30,1.35,30,0.00
07441P,CH中信,"40,000",1,"52,400",1.31,1.31,1.31,1.31,＋,0.01,1.36,30,1.38,30,0.00
07442P,CJ中信,"40,000",1,"58,800",1.47,1.47,1.47,1.47,＋,0.01,1.54,30,1.56,30,0.00
07443P,MN第一,"19,000",5,"172,250",9.10,9.15,9.00,9.15,＋,0.20,9.20,10,9.25,11,"2,175.00"
07444P,元富BM,"4,000",4,"11,380",2.81,2.90,2.81,2.90,X,0.00,2.90,24,2.97,25,0.00
07445P,元富BN,0,0,0,--,--,--,--,,0.00,2.51,25,2.61,25,0.00
07446P,元富BP,0,0,0,--,--,--,--,,0.00,2.18,25,2.28,25,0.00
07447P,元富BQ,0,0,0,--,--,--,--,,0.00,1.88,25,1.93,25,0.00
07448P,元富BR,"298,000",8,"323,540",1.05,1.15,1.05,1.13,＋,0.08,1.12,25,1.13,25,0.00
07449P,元富BS,0,0,0,--,--,--,--,,0.00,0.52,25,0.53,25,0.00
07450P,元富BT,0,0,0,--,--,--,--,,0.00,1.62,25,1.63,25,0.00
07451P,康和AC,"1,000",1,540,0.54,0.54,0.54,0.54,＋,0.02,0.54,10,0.55,10,0.00
07452P,富邦C9,"100,000",1,"75,000",0.75,0.75,0.75,0.75,X,0.00,0.78,10,0.79,10,0.00
07453P,富邦D1,"199,000",6,"177,260",0.88,0.93,0.88,0.93,＋,0.06,0.93,14,0.98,10,0.00
07454P,富邦D2,0,0,0,--,--,--,--,,0.00,0.29,20,0.30,20,0.00
07455P,日盛89,0,0,0,--,--,--,--,,0.00,4.50,25,4.54,25,"2,175.00"
07456P,日盛90,"199,000",3,"267,150",1.33,1.35,1.33,1.34,＋,0.08,1.34,25,1.35,25,"2,175.00"
07457P,元富BW,"397,000",24,"467,960",1.16,1.21,1.15,1.19,＋,0.01,1.19,25,1.20,25,0.00
07458P,康和AF,0,0,0,--,--,--,--,,0.00,0.65,10,0.66,10,0.00
07459P,JT統一,"216,000",5,"122,230",0.55,0.57,0.54,0.57,＋,0.01,0.59,10,0.60,10,0.00
07460P,JU統一,0,0,0,--,--,--,--,,0.00,0.20,20,0.21,20,0.00
07461P,JV統一,0,0,0,--,--,--,--,,0.00,1.18,20,1.22,10,0.00
07462P,元大N9,"346,000",5,"129,140",0.36,0.41,0.36,0.41,＋,0.03,0.41,100,0.42,100,0.00
07463P,EP群益,0,0,0,--,--,--,--,,0.00,0.50,25,0.51,10,0.00
07464P,日盛94,"4,173,000",35,"2,875,710",0.63,0.70,0.63,0.70,＋,0.11,0.69,500,0.70,400,0.00
07465P,富邦F1,"9,000",2,"16,110",1.79,1.79,1.79,1.79,X,0.00,1.79,50,1.86,50,0.00
07466P,CT中信,0,0,0,--,--,--,--,,0.00,0.33,499,0.34,299,0.00
07467P,CU中信,"81,000",2,"74,670",0.92,0.95,0.92,0.95,＋,0.05,0.94,30,--,0,0.00
07468P,CV中信,"131,000",6,"200,650",1.48,1.55,1.48,1.55,＋,0.14,1.55,10,1.58,10,0.00
07469P,DB中信,"20,000",1,"13,800",0.69,0.69,0.69,0.69,＋,0.03,0.69,30,0.70,30,0.00
07470P,康和AG,"5,000",2,"2,120",0.42,0.43,0.42,0.43,X,0.00,0.42,10,0.45,10,0.00
07471P,JX統一,0,0,0,--,--,--,--,,0.00,0.14,20,0.23,10,0.00
07472P,JY統一,"110,000",4,"96,300",0.86,0.94,0.86,0.94,＋,0.18,0.93,68,0.94,68,0.00
07473P,JZ統一,"13,000",8,"16,940",1.23,1.43,1.23,1.43,＋,0.21,1.42,68,1.43,68,0.00
07474P,元大X9,"1,345,000",18,"982,130",0.70,0.75,0.69,0.72,－,0.04,0.72,100,0.73,100,0.00
07475P,元大Y1,"1,668,000",29,"1,661,590",0.93,1.07,0.92,1.07,＋,0.14,1.06,100,1.07,10,0.00
07476P,元大Y2,"332,000",13,"243,140",0.67,0.75,0.67,0.71,＋,0.02,0.72,100,0.73,10,0.00
07477P,元大Y3,0,0,0,--,--,--,--,,0.00,0.86,100,0.87,10,0.00
07478P,元大Y5,"414,000",8,"364,440",0.88,0.89,0.88,0.88,＋,0.06,0.85,3,--,0,0.00
07479P,富邦F9,0,0,0,--,--,--,--,,0.00,2.14,61,2.22,11,0.00
07480P,富邦G1,"529,000",4,"388,540",0.70,0.78,0.70,0.76,X,0.00,0.77,64,0.78,50,0.00
07481P,富邦G2,"745,000",22,"918,500",1.16,1.30,1.16,1.26,＋,0.06,1.25,55,1.26,55,0.00
07482P,EU群益,"10,000",1,"8,100",0.81,0.81,0.81,0.81,X,0.00,0.81,20,0.82,10,0.00
07483P,凱基BR,"262,000",7,"196,510",0.75,0.77,0.74,0.77,＋,0.06,0.77,30,0.78,30,0.00
07484P,凱基BY,"902,000",11,"843,020",0.91,0.95,0.91,0.93,＋,0.03,0.94,30,0.95,30,0.00
07485P,凱基BZ,"400,000",6,"65,500",0.15,0.17,0.15,0.17,,0.00,0.17,30,0.18,30,0.00
07486P,元富CF,0,0,0,--,--,--,--,,0.00,0.09,25,0.11,25,0.00
07487P,元富CG,"20,000",1,"9,000",0.45,0.45,0.45,0.45,＋,0.06,0.43,50,0.44,20,0.00
07488P,FB群益,0,0,0,--,--,--,--,,0.00,0.88,25,0.89,10,0.00
07489P,FC群益,"622,000",10,"241,280",0.35,0.45,0.35,0.44,,0.00,0.40,25,0.41,10,0.00
07490P,FD群益,"525,000",6,"357,360",0.67,0.69,0.65,0.65,,0.00,0.66,25,0.67,10,0.00
07491P,FE群益,0,0,0,--,--,--,--,,0.00,0.47,25,0.48,10,0.00
07492P,FF群益,0,0,0,--,--,--,--,,0.00,0.37,25,0.38,10,0.00
07493P,凱基JA,"10,000",1,"6,200",0.62,0.62,0.62,0.62,＋,0.04,0.63,30,0.64,30,0.00
07494P,兆豐G4,"16,000",3,"10,520",0.57,0.67,0.57,0.66,＋,0.07,0.68,10,0.69,10,0.00
07495P,K5國泰,"70,000",1,"133,700",1.91,1.91,1.91,1.91,＋,0.07,2.07,30,2.16,30,0.00
07496P,K6國泰,0,0,0,--,--,--,--,,0.00,3.09,170,3.19,20,0.00
07497P,富邦G6,"834,000",9,"868,340",1.01,1.08,1.01,1.08,＋,0.08,1.09,200,1.10,200,0.00
07498P,富邦G7,0,0,0,--,--,--,--,,0.00,1.33,50,1.34,50,0.00
07499P,元大AB,"156,000",4,"64,530",0.40,0.48,0.40,0.48,＋,0.03,0.11,39,--,0,0.00
07500P,元大Z6,"4,000",1,"1,120",0.28,0.28,0.28,0.28,－,0.04,0.28,100,0.29,20,0.00
07501P,元大Z8,0,0,0,--,--,--,--,,0.00,0.97,100,0.98,100,0.00
07502P,永豐80,"10,000",1,"4,900",0.49,0.49,0.49,0.49,X,0.00,0.50,10,0.51,10,0.00
07503P,DH中信,0,0,0,--,--,--,--,,0.00,0.78,99,0.79,99,0.00
07504P,DJ中信,0,0,0,--,--,--,--,,0.00,0.64,30,0.65,10,0.00
07505P,DK中信,"125,000",4,"71,670",0.56,0.60,0.56,0.60,X,0.00,0.16,26,0.61,30,0.00
07506P,DL中信,0,0,0,--,--,--,--,,0.00,0.29,76,0.60,30,0.00
07507P,DM中信,0,0,0,--,--,--,--,,0.00,0.56,30,0.57,30,0.00
07508P,KB統一,0,0,0,--,--,--,--,,0.00,1.33,10,1.42,10,0.00
07509P,KC統一,"1,139,000",17,"739,250",0.62,0.66,0.62,0.66,＋,0.06,0.64,20,0.65,20,0.00
07510P,日盛1F,"27,000",4,"6,750",0.25,0.25,0.25,0.25,－,0.02,0.25,25,0.26,25,79.00
07511P,元大AF,0,0,0,--,--,--,--,,0.00,0.16,100,0.17,100,0.00
07512P,元大AG,"300,000",2,"102,000",0.34,0.34,0.34,0.34,＋,0.03,0.32,100,0.33,100,0.00
07513P,元大AH,"40,000",3,"38,300",0.95,0.97,0.95,0.97,＋,0.07,0.96,100,0.98,10,0.00
07514P,元大AI,"40,000",3,"29,100",0.73,0.73,0.72,0.72,X,0.00,0.50,50,0.80,10,0.00
07515P,國票HP,"254,000",6,"299,070",1.18,1.22,1.15,1.22,＋,0.07,1.22,499,1.23,60,0.00
07516P,FN群益,0,0,0,--,--,--,--,,0.00,0.11,25,0.12,10,0.00
07517P,FP群益,"261,000",12,"127,420",0.48,0.52,0.48,0.52,＋,0.06,0.51,25,0.52,29,0.00
07518P,FQ群益,"47,000",8,"72,600",1.53,1.56,1.52,1.56,＋,0.12,1.55,25,1.56,10,0.00
07519P,FR群益,"10,000",1,"10,900",1.09,1.09,1.09,1.09,－,0.01,1.10,25,1.11,10,0.00
07520P,凱基EA,0,0,0,--,--,--,--,,0.00,1.11,30,1.15,30,0.00
07521P,凱基EB,"248,000",5,"191,180",0.76,0.79,0.76,0.79,＋,0.05,0.79,30,0.82,30,0.00
07522P,富邦H1,"270,000",9,"355,260",1.17,1.42,1.17,1.42,＋,0.02,1.47,10,1.49,10,0.00
07523P,富邦H2,"117,000",4,"72,590",0.62,0.63,0.62,0.63,＋,0.06,0.63,10,0.64,10,0.00
07524P,兆豐J1,"1,518,000",49,"664,540",0.41,0.48,0.41,0.46,＋,0.04,0.47,10,0.48,10,0.00
07525P,兆豐J5,"760,000",21,"529,800",0.66,0.75,0.66,0.75,＋,0.06,0.75,10,0.76,10,0.00
07526P,元富CN,"10,000",1,"9,300",0.93,0.93,0.93,0.93,－,0.06,0.94,25,0.96,25,0.00
07527P,元富CP,"21,000",1,"44,310",2.11,2.11,2.11,2.11,X,0.00,2.13,25,2.16,10,0.00
07528P,日盛1K,0,0,0,--,--,--,--,,0.00,0.44,25,0.45,25,21.55
07529P,凱基NK,0,0,0,--,--,--,--,,0.00,0.38,30,0.39,30,0.00
07530P,永豐84,0,0,0,--,--,--,--,,0.00,0.49,10,0.50,10,0.00
07531P,永豐85,"133,000",6,"132,210",0.97,1.02,0.97,1.02,＋,0.06,1.01,10,1.02,10,0.00
07532P,DR中信,0,0,0,--,--,--,--,,0.00,0.47,30,0.48,30,0.00
07533P,DS中信,0,0,0,--,--,--,--,,0.00,1.31,499,1.32,108,0.00
07534P,DT中信,0,0,0,--,--,--,--,,0.00,0.14,30,0.24,30,0.00
07535P,FW群益,"30,000",1,"3,900",0.13,0.13,0.13,0.13,X,0.00,0.12,25,0.13,10,0.00
07536P,FX群益,"100,000",3,"122,800",1.18,1.29,1.18,1.29,＋,0.12,1.30,25,1.31,10,0.00
07537P,FY群益,0,0,0,--,--,--,--,,0.00,0.26,25,0.27,10,0.00
07538P,FZ群益,"84,000",2,"93,630",1.11,1.14,1.11,1.14,＋,0.01,1.12,25,1.13,10,0.00
07539P,元大AU,"1,599,000",18,"1,101,570",0.64,0.72,0.64,0.70,X,0.00,0.68,100,0.70,100,0.00
07540P,元大AV,"300,000",2,"45,000",0.15,0.15,0.15,0.15,－,0.01,0.16,100,0.17,100,0.00
07541P,元大AX,"1,434,000",29,"1,552,290",0.96,1.15,0.96,1.11,＋,0.09,1.11,100,1.13,100,0.00
07542P,元大AY,0,0,0,--,--,--,--,,0.00,0.51,100,0.52,100,0.00
07543P,元大AZ,0,0,0,--,--,--,--,,0.00,0.32,100,0.33,100,0.00
07544P,L1國泰,0,0,0,--,--,--,--,,0.00,1.46,350,1.48,200,0.00
07545P,富邦J5,0,0,0,--,--,--,--,,0.00,2.74,50,2.78,50,0.00
07546P,富邦J6,"307,000",4,"181,040",0.57,0.59,0.57,0.58,＋,0.03,0.60,200,0.61,150,0.00
07547P,富邦J7,0,0,0,--,--,--,--,,0.00,0.37,20,0.38,20,0.00
07548P,富邦J8,0,0,0,--,--,--,--,,0.00,0.06,30,0.10,10,0.00
07549P,富邦J9,"1,000",1,210,0.21,0.21,0.21,0.21,X,0.00,0.21,10,0.22,10,0.00
07550P,富邦K1,"98,000",3,"83,920",0.84,0.88,0.84,0.88,＋,0.05,0.87,10,0.88,10,0.00
07551P,富邦K2,0,0,0,--,--,--,--,,0.00,0.61,20,0.62,20,0.00
07552P,KH統一,"77,000",6,"73,090",0.92,0.98,0.91,0.98,X,0.00,0.97,68,0.98,63,0.00
07553P,KJ統一,"31,000",4,"22,340",0.74,0.74,0.71,0.73,＋,0.12,0.73,20,0.74,30,0.00
07554P,KK統一,"871,000",9,"456,670",0.50,0.57,0.50,0.55,＋,0.04,0.55,10,0.56,10,0.00
07555P,KL統一,"351,000",6,"254,390",0.70,0.80,0.69,0.80,＋,0.06,0.81,20,0.82,20,0.00
07556P,KM統一,"340,000",4,"173,600",0.49,0.52,0.49,0.51,＋,0.01,0.54,20,0.55,20,0.00
07557P,KN統一,0,0,0,--,--,--,--,,0.00,0.11,20,0.12,20,0.00
07558P,KP統一,"65,000",1,"31,200",0.48,0.48,0.48,0.48,X,0.00,0.48,10,0.49,10,0.00
07559P,KQ統一,"100,000",1,"34,000",0.34,0.34,0.34,0.34,－,0.01,0.35,10,0.36,10,0.00
07560P,永豐91,"55,000",1,"13,750",0.25,0.25,0.25,0.25,,0.00,0.25,10,0.26,10,0.00
07561P,永豐92,0,0,0,--,--,--,--,,0.00,0.37,10,0.38,10,0.00
07562P,元大BQ,"989,000",11,"639,260",0.62,0.69,0.62,0.69,X,0.00,0.68,100,0.69,100,0.00
07563P,元大BR,"689,000",18,"517,980",0.75,0.78,0.73,0.74,－,0.02,0.73,100,0.74,100,0.00
07564P,元大BT,"61,000",5,"48,440",0.78,0.80,0.78,0.80,－,0.01,0.79,125,0.80,100,0.00
07565P,元大BU,"950,000",20,"818,450",0.83,0.91,0.83,0.91,＋,0.06,0.91,107,0.92,100,0.00
07566P,元大BX,"460,000",5,"184,600",0.40,0.42,0.39,0.42,＋,0.05,0.41,120,0.42,60,0.00
07567P,元大BY,0,0,0,--,--,--,--,,0.00,0.52,100,0.61,10,0.00
07568P,元大BZ,"475,000",7,"515,450",1.08,1.10,1.05,1.06,－,0.05,1.05,100,1.06,100,0.00
07569P,元大CA,0,0,0,--,--,--,--,,0.00,0.21,76,--,0,0.00
07570P,元大CB,"793,000",23,"203,530",0.24,0.27,0.24,0.27,,0.00,0.26,140,0.27,10,0.00
07571P,元大CC,"226,000",4,"236,040",1.04,1.05,1.04,1.05,＋,0.06,1.04,100,1.05,10,0.00
07572P,GA群益,"200,000",2,"125,000",0.62,0.63,0.62,0.63,X,0.00,0.69,25,0.70,10,0.00
07573P,GB群益,0,0,0,--,--,--,--,,0.00,0.20,25,0.21,10,0.00
07574P,GC群益,"10,000",2,"8,000",0.79,0.81,0.79,0.81,＋,0.02,0.80,25,0.81,10,0.00
07575P,GD群益,"160,000",2,"58,200",0.36,0.37,0.36,0.37,＋,0.05,0.36,25,0.37,10,0.00
07576P,GE群益,"387,000",31,"441,580",1.08,1.17,1.08,1.17,＋,0.09,1.18,25,1.19,10,0.00
07577P,GF群益,0,0,0,--,--,--,--,,0.00,0.18,25,0.19,10,0.00
07578P,GG群益,"330,000",22,"429,840",1.22,1.43,1.22,1.42,＋,0.11,1.41,25,1.42,10,0.00
07579P,GH群益,"549,000",12,"768,210",1.32,1.65,1.32,1.65,＋,0.11,1.66,25,1.67,10,0.00
07580P,GI群益,0,0,0,--,--,--,--,,0.00,0.31,25,0.32,10,0.00
07581P,GJ群益,"418,000",15,"207,560",0.48,0.51,0.47,0.51,＋,0.07,0.51,25,0.52,10,0.00
07582P,GK群益,"696,000",19,"621,400",0.87,0.97,0.87,0.95,＋,0.11,0.96,25,0.97,10,0.00
07583P,GL群益,"422,000",9,"349,040",0.76,0.84,0.76,0.81,＋,0.04,0.80,25,0.81,10,0.00
07584P,元富CS,"461,000",6,"277,990",0.58,0.63,0.58,0.61,＋,0.05,0.64,50,0.65,25,0.00
07585P,元富CT,"359,000",3,"200,130",0.55,0.57,0.55,0.57,,0.00,0.57,50,0.58,25,0.00
07586P,元富CU,0,0,0,--,--,--,--,,0.00,0.44,25,0.46,25,0.00
07587P,富邦M1,"10,000",1,"3,300",0.33,0.33,0.33,0.33,X,0.00,0.32,20,0.33,20,0.00
07588P,日盛1M,"210,000",7,"262,100",1.20,1.26,1.20,1.25,＋,0.10,1.27,25,1.28,25,71.20
07589P,凱基NN,"161,000",2,"80,530",0.50,0.53,0.50,0.53,＋,0.05,0.54,30,0.55,30,0.00
07590P,兆豐K1,"135,000",3,"182,570",1.31,1.36,1.31,1.35,＋,0.10,1.35,10,1.36,10,0.00
07591P,凱基NT,"522,000",21,"793,850",1.39,1.57,1.39,1.53,＋,0.06,1.51,30,1.52,30,0.00
07592P,凱基NU,"1,130,000",25,"1,057,120",0.79,0.98,0.79,0.98,＋,0.15,0.98,30,0.99,30,0.00
07593P,KV統一,"197,000",14,"193,430",0.96,1.02,0.95,1.01,＋,0.05,1.01,20,1.02,20,0.00
07594P,KW統一,"65,000",2,"66,950",1.03,1.03,1.03,1.03,X,0.00,1.00,20,1.02,20,0.00
07595P,KX統一,0,0,0,--,--,--,--,,0.00,0.39,68,0.40,68,0.00
07596P,GT群益,0,0,0,--,--,--,--,,0.00,0.97,25,0.98,10,0.00
07597P,元大CZ,0,0,0,--,--,--,--,,0.00,0.45,100,0.46,100,0.00
07598P,元大DA,"648,000",15,"1,375,420",2.05,2.20,2.05,2.20,＋,0.11,2.23,100,2.24,100,0.00
07599P,富邦N5,"754,000",13,"655,250",0.82,0.92,0.82,0.92,＋,0.07,0.93,61,0.95,57,0.00
07600P,富邦N6,"10,000",1,"13,800",1.38,1.38,1.38,1.38,＋,0.04,1.37,10,1.40,10,0.00
07601P,富邦N7,"538,000",15,"562,160",0.91,1.19,0.91,1.19,,0.00,1.25,10,1.27,10,0.00
07602P,富邦N8,"101,000",2,"107,060",1.06,1.06,1.06,1.06,X,0.00,1.16,50,1.20,50,0.00
07603P,元富DH,0,0,0,--,--,--,--,,0.00,0.18,25,0.19,25,0.00
07604P,康和AP,"1,000",1,270,0.27,0.27,0.27,0.27,X,0.00,0.27,4,0.28,10,0.00
07605P,永豐95,"158,000",5,"129,610",0.81,0.85,0.81,0.83,－,0.02,0.82,10,0.83,10,0.00
07606P,EF中信,0,0,0,--,--,--,--,,0.00,0.53,99,0.55,99,0.00
07607P,EG中信,"31,000",2,"11,480",0.37,0.38,0.37,0.38,X,0.00,0.37,30,0.38,30,0.00
07608P,EH中信,"27,000",3,"20,520",0.76,0.76,0.76,0.76,＋,0.03,0.76,30,0.77,30,0.00
07609P,EJ中信,0,0,0,--,--,--,--,,0.00,0.72,30,0.73,30,0.00
07610P,兆豐K3,"16,000",3,"19,360",1.22,1.23,1.20,1.20,＋,0.19,1.20,2,1.30,3,0.00
07611P,永豐1R,"1,000",1,"1,510",1.51,1.51,1.51,1.51,＋,0.05,1.46,10,1.47,10,0.00
07612P,永豐1S,"20,000",1,"13,200",0.66,0.66,0.66,0.66,＋,0.04,0.66,10,0.67,10,0.00
07613P,EN中信,"45,000",1,"38,700",0.86,0.86,0.86,0.86,X,0.00,0.85,99,0.86,99,0.00
07614P,元富DW,"600,000",4,"433,500",0.67,0.77,0.67,0.77,＋,0.10,0.77,25,0.78,25,0.00
07615P,元富DX,"535,000",17,"647,740",1.17,1.27,1.16,1.25,＋,0.05,1.23,25,1.24,25,0.00
07616P,LH統一,0,0,0,--,--,--,--,,0.00,0.64,20,0.65,20,0.00
07617P,HB群益,"164,000",145,"141,440",0.77,0.91,0.77,0.87,X,0.00,0.86,33,0.87,39,0.00
07618P,HC群益,"30,000",3,"36,800",1.22,1.23,1.22,1.23,＋,0.07,1.28,25,1.29,10,0.00
07619P,富邦AN,0,0,0,--,--,--,--,,0.00,0.30,10,0.31,10,0.00
07620P,富邦AP,0,0,0,--,--,--,--,,0.00,0.31,53,0.32,65,0.00
07621P,富邦AQ,0,0,0,--,--,--,--,,0.00,0.26,20,0.27,20,0.00
07622P,A2凱基,"867,000",18,"496,090",0.54,0.59,0.54,0.59,＋,0.07,0.57,30,0.59,30,0.00
07623P,日盛2C,"55,000",2,"32,500",0.59,0.60,0.59,0.60,＋,0.07,0.62,25,0.63,25,24.15
07624P,日盛2D,"198,000",3,"29,700",0.15,0.15,0.15,0.15,－,0.02,0.14,25,0.15,25,79.00
07625P,永豐1W,"115,000",6,"94,850",0.83,0.83,0.82,0.83,＋,0.11,0.82,10,0.84,16,0.00
07626P,永豐1X,0,0,0,--,--,--,--,,0.00,0.52,10,0.53,10,0.00
07627P,ES中信,0,0,0,--,--,--,--,,0.00,0.64,30,0.65,30,0.00
07628P,C6凱基,"744,000",19,"992,130",1.20,1.48,1.20,1.48,＋,0.08,1.48,20,1.55,30,0.00
07629P,C7凱基,"2,100,000",23,"2,076,860",0.95,1.02,0.94,0.96,－,0.07,0.98,30,0.99,30,0.00
07630P,C8凱基,"1,520,000",22,"1,165,190",0.73,0.83,0.73,0.81,＋,0.05,0.82,30,0.83,30,0.00
07631P,C9凱基,"241,000",6,"130,080",0.47,0.55,0.47,0.51,－,0.05,0.50,30,0.51,30,0.00
07632P,D1凱基,"413,000",13,"189,990",0.41,0.49,0.41,0.46,＋,0.02,0.46,30,0.47,30,0.00
07633P,D2凱基,"1,148,000",16,"649,030",0.54,0.61,0.52,0.61,＋,0.01,0.60,30,0.61,30,0.00
07634P,D3凱基,"320,000",5,"266,800",0.81,0.86,0.81,0.86,＋,0.07,0.85,30,0.86,30,0.00
07635P,D4凱基,"215,000",3,"395,760",1.84,1.85,1.83,1.83,X,0.00,1.90,30,1.91,30,0.00
07636P,日盛2M,"2,000",1,"1,040",0.52,0.52,0.52,0.52,X,0.00,0.51,25,0.52,25,47.10
07637P,元富EF,"1,398,000",72,"897,840",0.50,0.76,0.50,0.72,＋,0.17,0.71,25,0.72,20,0.00
07638P,NB第一,"2,000",1,"5,220",2.61,2.61,2.61,2.61,＋,0.04,2.69,25,2.78,10,435.00
07639P,NC第一,0,0,0,--,--,--,--,,0.00,1.70,10,1.71,10,155.00
07640P,ND第一,0,0,0,--,--,--,--,,0.00,1.69,10,1.70,10,163.00
07641P,NE第一,"40,000",3,"100,500",2.50,2.55,2.50,2.55,＋,0.09,2.56,10,2.58,10,41.70
07642P,NF第一,0,0,0,--,--,--,--,,0.00,2.01,10,2.03,10,72.00
07643P,LN統一,0,0,0,--,--,--,--,,0.00,1.17,20,1.21,10,0.00
07644P,HN群益,"1,903,000",21,"1,576,230",0.77,0.89,0.77,0.86,＋,0.11,0.87,25,0.88,10,0.00
07645P,HP群益,"1,000",1,300,0.30,0.30,0.30,0.30,X,0.00,0.30,25,0.31,10,0.00
07646P,HQ群益,0,0,0,--,--,--,--,,0.00,0.65,25,0.67,10,0.00
07647P,元大EU,0,0,0,--,--,--,--,,0.00,0.65,100,0.74,10,0.00
07648P,元大EW,"858,000",25,"1,333,540",1.50,1.64,1.50,1.64,＋,0.17,1.62,100,1.64,100,0.00
07649P,元大EX,"208,000",2,"99,840",0.48,0.48,0.48,0.48,＋,0.01,0.49,100,0.51,100,0.00
07650P,ET中信,0,0,0,--,--,--,--,,0.00,0.73,30,0.74,30,0.00
07651P,兆豐K7,0,0,0,--,--,--,--,,0.00,2.21,10,2.22,10,0.00
07652P,兆豐K8,"200,000",2,"158,000",0.79,0.79,0.79,0.79,＋,0.02,0.86,10,0.87,10,0.00
07653P,兆豐K9,"365,000",9,"521,400",1.38,1.48,1.38,1.48,＋,0.05,1.47,10,1.48,10,0.00
07654P,兆豐L1,0,0,0,--,--,--,--,,0.00,2.03,10,2.05,10,0.00
07655P,兆豐L2,"85,000",6,"104,190",1.11,1.26,1.11,1.18,X,0.00,1.25,10,1.26,10,0.00
07656P,兆豐L3,"218,000",26,"81,640",0.28,0.56,0.28,0.37,＋,0.10,0.36,30,0.39,10,0.00
07657P,兆豐N3,"167,000",2,"200,340",1.17,1.22,1.17,1.22,X,0.00,1.22,10,1.23,10,0.00
07658P,兆豐N4,"2,223,000",35,"3,229,580",1.29,1.67,1.29,1.66,＋,0.24,1.71,10,1.72,10,0.00
07659P,兆豐N5,0,0,0,--,--,--,--,,0.00,0.07,10,0.16,10,0.00
07660P,E9凱基,"150,000",2,"20,500",0.13,0.14,0.13,0.14,－,0.01,0.13,30,0.14,30,0.00
07661P,LP統一,"5,000",1,"6,250",1.25,1.25,1.25,1.25,X,0.00,1.21,10,1.25,10,0.00
07662P,LQ統一,"75,000",5,"69,750",0.84,1.02,0.84,1.02,＋,0.16,1.01,73,1.02,68,0.00
07663P,HW群益,"337,000",5,"333,930",0.95,1.07,0.95,1.07,＋,0.13,1.06,25,1.07,10,0.00
07664P,HX群益,"414,000",8,"560,250",1.34,1.36,1.34,1.36,＋,0.02,1.35,25,1.36,10,0.00
07665P,元大FC,"149,000",12,"71,550",0.49,0.49,0.47,0.48,－,0.03,0.47,100,0.48,20,0.00
07666P,元大FD,"3,000",1,"4,800",1.60,1.60,1.60,1.60,X,0.00,1.63,495,1.64,499,0.00
07667P,元大FE,"25,000",3,"60,900",2.46,2.46,2.42,2.42,＋,0.23,2.42,499,2.43,499,0.00
07668P,元大FF,"378,000",15,"533,410",1.24,1.50,1.24,1.44,＋,0.16,1.41,499,1.42,495,0.00
07669P,元富EL,0,0,0,--,--,--,--,,0.00,0.26,25,0.27,25,0.00
07670P,元富EM,"320,000",12,"300,900",0.84,1.19,0.84,1.11,＋,0.22,1.10,25,1.11,25,0.00
07671P,元富EN,0,0,0,--,--,--,--,,0.00,0.88,25,0.89,25,0.00
07672P,康和AV,"60,000",1,"23,400",0.39,0.39,0.39,0.39,＋,0.04,0.39,10,0.40,10,0.00
07673P,康和AW,"18,000",3,"7,280",0.41,0.41,0.40,0.40,－,0.02,0.39,10,0.40,7,0.00
07674P,永豐2M,"244,000",8,"226,240",0.90,0.96,0.89,0.96,＋,0.03,0.95,10,0.96,10,0.00
07675P,永豐2N,"198,000",2,"118,800",0.60,0.60,0.60,0.60,＋,0.03,0.61,10,0.62,10,0.00
07676P,永豐2P,"33,000",5,"9,900",0.30,0.31,0.29,0.31,＋,0.02,0.30,10,0.31,15,0.00
07677P,EV中信,0,0,0,--,--,--,--,,0.00,0.91,30,0.93,30,0.00
07678P,LX統一,0,0,0,--,--,--,--,,0.00,0.78,10,0.80,10,0.00
07679P,IA群益,"23,000",3,"22,960",0.97,1.20,0.97,1.18,＋,0.20,1.17,25,1.18,10,0.00
07680P,IB群益,"742,000",13,"271,330",0.36,0.38,0.36,0.38,＋,0.03,0.37,25,0.38,10,0.00
07681P,元富ET,0,0,0,--,--,--,--,,0.00,0.44,35,0.45,25,0.00
07682P,元富EU,"2,000",1,"1,320",0.66,0.66,0.66,0.66,＋,0.02,0.66,25,0.67,25,0.00
07683P,元富EV,"551,000",8,"645,460",1.11,1.20,1.11,1.20,＋,0.05,1.19,25,1.20,25,0.00
07684P,元富EW,"1,003,000",32,"703,870",0.58,0.80,0.58,0.75,＋,0.14,0.75,8,0.76,65,0.00
07685P,元大FN,0,0,0,--,--,--,--,,0.00,0.15,28,--,0,0.00
07686P,F3凱基,0,0,0,--,--,--,--,,0.00,0.49,30,0.50,30,0.00
07687P,F8凱基,"20,000",1,"49,600",2.48,2.48,2.48,2.48,＋,0.06,2.61,30,2.71,30,0.00
07688P,G1凱基,"10,000",2,"10,940",1.08,1.10,1.08,1.10,＋,0.05,1.11,30,1.12,30,0.00
07689P,M3國泰,"7,000",1,"14,420",2.06,2.06,2.06,2.06,X,0.00,2.05,250,2.10,100,0.00
07690P,富邦BE,0,0,0,--,--,--,--,,0.00,2.96,50,3.04,50,0.00
07691P,富邦BF,"335,000",5,"414,860",1.18,1.25,1.18,1.25,＋,0.01,1.33,50,1.34,50,0.00
